t_s,V_volts,i_medido_A,w_medido_rad_s,i_verdadeiro_A,w_verdadeiro_rad_s
0.727200,12.000000,0.498047,245.436926,0.505083,253.227218
0.727400,12.000000,0.541992,260.776734,0.505008,253.229193
0.727600,12.000000,0.512695,245.436926,0.504932,253.231165
0.727800,12.000000,0.461426,260.776734,0.504857,253.233135
0.728000,12.000000,0.461426,245.436926,0.504781,253.235101
0.728200,12.000000,0.556641,260.776734,0.504706,253.237065
0.728400,12.000000,0.505371,245.436926,0.504631,253.239026
0.728600,12.000000,0.483398,260.776734,0.504556,253.240984
0.728800,12.000000,0.498047,245.436926,0.504481,253.242939
0.729000,12.000000,0.461426,260.776734,0.504406,253.244891
0.729200,12.000000,0.549316,245.436926,0.504332,253.246841
0.729400,12.000000,0.490723,260.776734,0.504257,253.248787
0.729600,12.000000,0.541992,245.436926,0.504183,253.250731
0.729800,12.000000,0.505371,260.776734,0.504108,253.252672
0.730000,12.000000,0.549316,260.776734,0.504034,253.254611
0.730200,12.000000,0.512695,245.436926,0.503960,253.256546
0.730400,12.000000,0.527344,260.776734,0.503886,253.258479
0.730600,12.000000,0.527344,245.436926,0.503812,253.260409
0.730800,12.000000,0.520020,260.776734,0.503738,253.262336
0.731000,12.000000,0.512695,245.436926,0.503664,253.264261
0.731200,12.000000,0.498047,260.776734,0.503591,253.266182
0.731400,12.000000,0.563965,245.436926,0.503517,253.268101
0.731600,12.000000,0.476074,260.776734,0.503444,253.270017
0.731800,12.000000,0.505371,245.436926,0.503371,253.271930
0.732000,12.000000,0.505371,260.776734,0.503297,253.273841
0.732200,12.000000,0.512695,245.436926,0.503224,253.275749
0.732400,12.000000,0.490723,260.776734,0.503151,253.277654
0.732600,12.000000,0.512695,245.436926,0.503079,253.279556
0.732800,12.000000,0.498047,260.776734,0.503006,253.281456
0.733000,12.000000,0.454102,245.436926,0.502933,253.283353
0.733200,12.000000,0.505371,260.776734,0.502861,253.285247
0.733400,12.000000,0.468750,245.436926,0.502788,253.287138
0.733600,12.000000,0.454102,260.776734,0.502716,253.289027
0.733800,12.000000,0.505371,245.436926,0.502644,253.290913
0.734000,12.000000,0.520020,260.776734,0.502571,253.292796
0.734200,12.000000,0.520020,245.436926,0.502499,253.294676
0.734400,12.000000,0.520020,260.776734,0.502427,253.296554
0.734600,12.000000,0.446777,245.436926,0.502356,253.298429
0.734800,12.000000,0.461426,260.776734,0.502284,253.300301
0.735000,12.000000,0.563965,245.436926,0.502212,253.302171
0.735200,12.000000,0.468750,260.776734,0.502141,253.304038
0.735400,12.000000,0.520020,245.436926,0.502069,253.305902
0.735600,12.000000,0.483398,260.776734,0.501998,253.307764
0.735800,12.000000,0.505371,245.436926,0.501927,253.309623
0.736000,12.000000,0.483398,260.776734,0.501856,253.311479
0.736200,12.000000,0.520020,245.436926,0.501785,253.313333
0.736400,12.000000,0.505371,260.776734,0.501714,253.315183
0.736600,12.000000,0.490723,245.436926,0.501643,253.317032
0.736800,12.000000,0.468750,260.776734,0.501572,253.318877
0.737000,12.000000,0.512695,245.436926,0.501502,253.320720
0.737200,12.000000,0.461426,260.776734,0.501431,253.322560
0.737400,12.000000,0.512695,245.436926,0.501361,253.324398
0.737600,12.000000,0.578613,260.776734,0.501291,253.326233
0.737800,12.000000,0.541992,245.436926,0.501220,253.328065
0.738000,12.000000,0.520020,260.776734,0.501150,253.329895
0.738200,12.000000,0.498047,260.776734,0.501080,253.331721
0.738400,12.000000,0.439453,245.436926,0.501010,253.333546
0.738600,12.000000,0.461426,260.776734,0.500941,253.335368
0.738800,12.000000,0.541992,245.436926,0.500871,253.337187
0.739000,12.000000,0.476074,260.776734,0.500801,253.339003
0.739200,12.000000,0.483398,245.436926,0.500732,253.340817
0.739400,12.000000,0.498047,260.776734,0.500663,253.342628
0.739600,12.000000,0.468750,245.436926,0.500593,253.344437
0.739800,12.000000,0.461426,260.776734,0.500524,253.346243
0.740000,12.000000,0.498047,245.436926,0.500455,253.348046
0.740200,12.000000,0.476074,260.776734,0.500386,253.349847
0.740400,12.000000,0.476074,245.436926,0.500317,253.351645
0.740600,12.000000,0.476074,260.776734,0.500248,253.353441
0.740800,12.000000,0.512695,245.436926,0.500180,253.355234
0.741000,12.000000,0.490723,260.776734,0.500111,253.357024
0.741200,12.000000,0.498047,245.436926,0.500043,253.358812
0.741400,12.000000,0.520020,260.776734,0.499974,253.360597
0.741600,12.000000,0.498047,245.436926,0.499906,253.362380
0.741800,12.000000,0.490723,260.776734,0.499838,253.364160
0.742000,12.000000,0.512695,245.436926,0.499770,253.365938
0.742200,12.000000,0.520020,260.776734,0.499702,253.367713
0.742400,12.000000,0.498047,245.436926,0.499634,253.369485
0.742600,12.000000,0.505371,260.776734,0.499566,253.371255
0.742800,12.000000,0.476074,245.436926,0.499498,253.373023
0.743000,12.000000,0.476074,260.776734,0.499431,253.374787
0.743200,12.000000,0.520020,245.436926,0.499363,253.376550
0.743400,12.000000,0.512695,260.776734,0.499296,253.378309
0.743600,12.000000,0.512695,245.436926,0.499228,253.380066
0.743800,12.000000,0.505371,260.776734,0.499161,253.381821
0.744000,12.000000,0.498047,245.436926,0.499094,253.383573
0.744200,12.000000,0.520020,260.776734,0.499027,253.385323
0.744400,12.000000,0.527344,260.776734,0.498960,253.387070
0.744600,12.000000,0.527344,245.436926,0.498893,253.388814
0.744800,12.000000,0.498047,260.776734,0.498827,253.390556
0.745000,12.000000,0.541992,245.436926,0.498760,253.392296
0.745200,12.000000,0.505371,260.776734,0.498693,253.394033
0.745400,12.000000,0.520020,245.436926,0.498627,253.395767
0.745600,12.000000,0.505371,260.776734,0.498561,253.397499
0.745800,12.000000,0.505371,245.436926,0.498494,253.399229
0.746000,12.000000,0.476074,260.776734,0.498428,253.400956
0.746200,12.000000,0.520020,245.436926,0.498362,253.402680
0.746400,12.000000,0.585938,260.776734,0.498296,253.404402
0.746600,12.000000,0.483398,245.436926,0.498230,253.406122
0.746800,12.000000,0.498047,260.776734,0.498165,253.407839
0.747000,12.000000,0.483398,245.436926,0.498099,253.409554
0.747200,12.000000,0.483398,260.776734,0.498033,253.411266
0.747400,12.000000,0.541992,245.436926,0.497968,253.412975
0.747600,12.000000,0.476074,260.776734,0.497902,253.414682
0.747800,12.000000,0.483398,245.436926,0.497837,253.416387
0.748000,12.000000,0.446777,260.776734,0.497772,253.418089
0.748200,12.000000,0.476074,245.436926,0.497707,253.419789
0.748400,12.000000,0.446777,260.776734,0.497642,253.421487
0.748600,12.000000,0.520020,245.436926,0.497577,253.423182
0.748800,12.000000,0.578613,260.776734,0.497512,253.424874
0.749000,12.000000,0.483398,245.436926,0.497447,253.426564
0.749200,12.000000,0.446777,260.776734,0.497383,253.428252
0.749400,12.000000,0.527344,260.776734,0.497318,253.429937
0.749600,12.000000,0.476074,245.436926,0.497254,253.431619
0.749800,12.000000,0.534668,260.776734,0.497189,253.433300
0.750000,12.000000,0.490723,245.436926,0.497125,253.434978
0.750200,12.000000,0.476074,260.776734,0.497061,253.436653
0.750400,12.000000,0.490723,245.436926,0.496997,253.438326
0.750600,12.000000,0.520020,260.776734,0.496933,253.439997
0.750800,12.000000,0.490723,245.436926,0.496869,253.441665
0.751000,12.000000,0.483398,260.776734,0.496805,253.443331
0.751200,12.000000,0.490723,245.436926,0.496741,253.444994
0.751400,12.000000,0.461426,260.776734,0.496678,253.446655
0.751600,12.000000,0.505371,245.436926,0.496614,253.448314
0.751800,12.000000,0.439453,260.776734,0.496551,253.449970
0.752000,12.000000,0.483398,245.436926,0.496487,253.451624
0.752200,12.000000,0.520020,260.776734,0.496424,253.453275
0.752400,12.000000,0.505371,245.436926,0.496361,253.454924
0.752600,12.000000,0.512695,260.776734,0.496298,253.456571
0.752800,12.000000,0.490723,245.436926,0.496235,253.458215
0.753000,12.000000,0.534668,260.776734,0.496172,253.459857
0.753200,12.000000,0.527344,245.436926,0.496109,253.461497
0.753400,12.000000,0.512695,260.776734,0.496046,253.463134
0.753600,12.000000,0.527344,245.436926,0.495984,253.464769
0.753800,12.000000,0.520020,260.776734,0.495921,253.466401
0.754000,12.000000,0.483398,260.776734,0.495859,253.468032
0.754200,12.000000,0.454102,245.436926,0.495796,253.469659
0.754400,12.000000,0.505371,260.776734,0.495734,253.471285
0.754600,12.000000,0.512695,245.436926,0.495672,253.472908
0.754800,12.000000,0.527344,260.776734,0.495610,253.474529
0.755000,12.000000,0.468750,245.436926,0.495548,253.476147
0.755200,12.000000,0.468750,260.776734,0.495486,253.477763
0.755400,12.000000,0.512695,245.436926,0.495424,253.479377
0.755600,12.000000,0.490723,260.776734,0.495362,253.480988
0.755800,12.000000,0.439453,245.436926,0.495301,253.482597
0.756000,12.000000,0.505371,260.776734,0.495239,253.484204
0.756200,12.000000,0.439453,245.436926,0.495178,253.485809
0.756400,12.000000,0.468750,260.776734,0.495116,253.487411
0.756600,12.000000,0.534668,245.436926,0.495055,253.489011
0.756800,12.000000,0.549316,260.776734,0.494994,253.490608
0.757000,12.000000,0.461426,245.436926,0.494933,253.492203
0.757200,12.000000,0.483398,260.776734,0.494872,253.493796
0.757400,12.000000,0.498047,245.436926,0.494811,253.495387
0.757600,12.000000,0.549316,260.776734,0.494750,253.496975
0.757800,12.000000,0.483398,245.436926,0.494689,253.498561
0.758000,12.000000,0.483398,260.776734,0.494629,253.500145
0.758200,12.000000,0.541992,260.776734,0.494568,253.501727
0.758400,12.000000,0.483398,245.436926,0.494508,253.503306
0.758600,12.000000,0.512695,260.776734,0.494447,253.504883
0.758800,12.000000,0.446777,245.436926,0.494387,253.506457
0.759000,12.000000,0.490723,260.776734,0.494327,253.508030
0.759200,12.000000,0.446777,245.436926,0.494266,253.509600
0.759400,12.000000,0.461426,260.776734,0.494206,253.511168
0.759600,12.000000,0.520020,245.436926,0.494146,253.512733
0.759800,12.000000,0.490723,260.776734,0.494087,253.514297
0.760000,12.000000,0.483398,245.436926,0.494027,253.515858
0.760200,12.000000,0.468750,260.776734,0.493967,253.517417
0.760400,12.000000,0.490723,245.436926,0.493907,253.518973
0.760600,12.000000,0.505371,260.776734,0.493848,253.520527
0.760800,12.000000,0.520020,245.436926,0.493788,253.522080
0.761000,12.000000,0.417480,260.776734,0.493729,253.523629
0.761200,12.000000,0.468750,245.436926,0.493670,253.525177
0.761400,12.000000,0.498047,260.776734,0.493611,253.526722
0.761600,12.000000,0.490723,245.436926,0.493551,253.528266
0.761800,12.000000,0.505371,260.776734,0.493492,253.529807
0.762000,12.000000,0.498047,260.776734,0.493434,253.531345
0.762200,12.000000,0.483398,245.436926,0.493375,253.532882
0.762400,12.000000,0.476074,260.776734,0.493316,253.534416
0.762600,12.000000,0.483398,245.436926,0.493257,253.535948
0.762800,12.000000,0.527344,260.776734,0.493199,253.537478
0.763000,12.000000,0.468750,245.436926,0.493140,253.539006
0.763200,12.000000,0.490723,260.776734,0.493082,253.540531
0.763400,12.000000,0.498047,245.436926,0.493023,253.542054
0.763600,12.000000,0.541992,260.776734,0.492965,253.543575
0.763800,12.000000,0.483398,245.436926,0.492907,253.545094
0.764000,12.000000,0.520020,260.776734,0.492849,253.546611
0.764200,12.000000,0.527344,245.436926,0.492791,253.548125
0.764400,12.000000,0.490723,260.776734,0.492733,253.549638
0.764600,12.000000,0.483398,245.436926,0.492675,253.551148
0.764800,12.000000,0.483398,260.776734,0.492617,253.552656
0.765000,12.000000,0.483398,245.436926,0.492560,253.554161
0.765200,12.000000,0.520020,260.776734,0.492502,253.555665
0.765400,12.000000,0.498047,260.776734,0.492444,253.557166
0.765600,12.000000,0.498047,245.436926,0.492387,253.558666
0.765800,12.000000,0.461426,260.776734,0.492330,253.560163
0.766000,12.000000,0.461426,245.436926,0.492272,253.561658
0.766200,12.000000,0.556641,260.776734,0.492215,253.563150
0.766400,12.000000,0.483398,245.436926,0.492158,253.564641
0.766600,12.000000,0.468750,260.776734,0.492101,253.566130
0.766800,12.000000,0.534668,245.436926,0.492044,253.567616
0.767000,12.000000,0.498047,260.776734,0.491987,253.569100
0.767200,12.000000,0.512695,245.436926,0.491930,253.570582
0.767400,12.000000,0.490723,260.776734,0.491874,253.572062
0.767600,12.000000,0.483398,245.436926,0.491817,253.573540
0.767800,12.000000,0.483398,260.776734,0.491761,253.575016
0.768000,12.000000,0.446777,245.436926,0.491704,253.576489
0.768200,12.000000,0.490723,260.776734,0.491648,253.577960
0.768400,12.000000,0.498047,245.436926,0.491592,253.579430
0.768600,12.000000,0.549316,260.776734,0.491535,253.580897
0.768800,12.000000,0.490723,260.776734,0.491479,253.582362
0.769000,12.000000,0.424805,245.436926,0.491423,253.583825
0.769200,12.000000,0.490723,260.776734,0.491367,253.585286
0.769400,12.000000,0.571289,245.436926,0.491311,253.586744
0.769600,12.000000,0.520020,260.776734,0.491256,253.588201
0.769800,12.000000,0.468750,245.436926,0.491200,253.589655
0.770000,12.000000,0.505371,260.776734,0.491144,253.591108
0.770200,12.000000,0.468750,245.436926,0.491089,253.592558
0.770400,12.000000,0.446777,260.776734,0.491033,253.594006
0.770600,12.000000,0.483398,245.436926,0.490978,253.595453
0.770800,12.000000,0.490723,260.776734,0.490922,253.596897
0.771000,12.000000,0.432129,245.436926,0.490867,253.598339
0.771200,12.000000,0.454102,260.776734,0.490812,253.599778
0.771400,12.000000,0.490723,245.436926,0.490757,253.601216
0.771600,12.000000,0.476074,260.776734,0.490702,253.602652
0.771800,12.000000,0.505371,260.776734,0.490647,253.604086
0.772000,12.000000,0.454102,245.436926,0.490592,253.605517
0.772200,12.000000,0.512695,260.776734,0.490538,253.606947
0.772400,12.000000,0.454102,245.436926,0.490483,253.608374
0.772600,12.000000,0.541992,260.776734,0.490428,253.609800
0.772800,12.000000,0.439453,245.436926,0.490374,253.611223
0.773000,12.000000,0.454102,260.776734,0.490319,253.612644
0.773200,12.000000,0.505371,245.436926,0.490265,253.614064
0.773400,12.000000,0.541992,260.776734,0.490211,253.615481
0.773600,12.000000,0.498047,245.436926,0.490156,253.616896
0.773800,12.000000,0.505371,260.776734,0.490102,253.618309
0.774000,12.000000,0.490723,245.436926,0.490048,253.619720
0.774200,12.000000,0.461426,260.776734,0.489994,253.621129
0.774400,12.000000,0.476074,245.436926,0.489940,253.622536
0.774600,12.000000,0.454102,260.776734,0.489887,253.623941
0.774800,12.000000,0.454102,260.776734,0.489833,253.625344
0.775000,12.000000,0.505371,245.436926,0.489779,253.626745
0.775200,12.000000,0.454102,260.776734,0.489726,253.628144
0.775400,12.000000,0.498047,245.436926,0.489672,253.629541
0.775600,12.000000,0.454102,260.776734,0.489619,253.630936
0.775800,12.000000,0.498047,245.436926,0.489565,253.632329
0.776000,12.000000,0.476074,260.776734,0.489512,253.633720
0.776200,12.000000,0.534668,245.436926,0.489459,253.635109
0.776400,12.000000,0.498047,260.776734,0.489406,253.636495
0.776600,12.000000,0.527344,245.436926,0.489353,253.637880
0.776800,12.000000,0.468750,260.776734,0.489300,253.639263
0.777000,12.000000,0.490723,245.436926,0.489247,253.640644
0.777200,12.000000,0.461426,260.776734,0.489194,253.642023
0.777400,12.000000,0.476074,245.436926,0.489141,253.643400
0.777600,12.000000,0.483398,260.776734,0.489088,253.644775
0.777800,12.000000,0.468750,260.776734,0.489036,253.646148
0.778000,12.000000,0.454102,245.436926,0.488983,253.647519
0.778200,12.000000,0.446777,260.776734,0.488931,253.648888
0.778400,12.000000,0.417480,245.436926,0.488879,253.650255
0.778600,12.000000,0.454102,260.776734,0.488826,253.651620
0.778800,12.000000,0.505371,245.436926,0.488774,253.652983
0.779000,12.000000,0.439453,260.776734,0.488722,253.654344
0.779200,12.000000,0.446777,245.436926,0.488670,253.655703
0.779400,12.000000,0.541992,260.776734,0.488618,253.657060
0.779600,12.000000,0.468750,245.436926,0.488566,253.658415
0.779800,12.000000,0.498047,260.776734,0.488514,253.659769
0.780000,12.000000,0.505371,245.436926,0.488462,253.661120
0.780200,12.000000,0.505371,260.776734,0.488411,253.662469
0.780400,12.000000,0.439453,260.776734,0.488359,253.663817
0.780600,12.000000,0.483398,245.436926,0.488308,253.665162
0.780800,12.000000,0.439453,260.776734,0.488256,253.666506
0.781000,12.000000,0.563965,245.436926,0.488205,253.667847
0.781200,12.000000,0.439453,260.776734,0.488153,253.669187
0.781400,12.000000,0.454102,245.436926,0.488102,253.670525
0.781600,12.000000,0.454102,260.776734,0.488051,253.671860
0.781800,12.000000,0.439453,245.436926,0.488000,253.673194
0.782000,12.000000,0.527344,260.776734,0.487949,253.674526
0.782200,12.000000,0.563965,245.436926,0.487898,253.675856
0.782400,12.000000,0.476074,260.776734,0.487847,253.677184
0.782600,12.000000,0.446777,245.436926,0.487796,253.678511
0.782800,12.000000,0.417480,260.776734,0.487745,253.679835
0.783000,12.000000,0.483398,245.436926,0.487695,253.681157
0.783200,12.000000,0.476074,260.776734,0.487644,253.682478
0.783400,12.000000,0.468750,260.776734,0.487594,253.683796
0.783600,12.000000,0.490723,245.436926,0.487543,253.685113
0.783800,12.000000,0.498047,260.776734,0.487493,253.686428
0.784000,12.000000,0.498047,245.436926,0.487443,253.687741
0.784200,12.000000,0.476074,260.776734,0.487392,253.689051
